event_time,user_id,session_id,page_url,device_type
2024-06-17 15:59:27,287,a5ba089d-80bc-4521-b5ba-7b983620ed82,categories/app/tags,desktop
2023-06-27 12:09:35,8566,7bf9bcc8-8ece-42a5-a60b-6f15b2a1d3c3,blog/tag/list,mobile
2022-04-27 20:35:51,7420,f9d12724-acaa-4a9a-9048-bcde396df369,search/list/search,mobile
2022-05-14 18:42:03,5620,4306b1b0-4c80-471d-a884-496ec343088a,tags/category/explore,tablet
2024-02-18 03:40:33,2897,15a42263-fdbb-4504-8447-ca3f85e0188f,posts,tablet
2020-09-22 01:53:21,9076,5027ef48-dfd4-4b1c-a163-59c87e0d3a2b,tags,mobile
2024-07-24 08:55:31,3773,e1966509-83a4-40c2-a5b7-53ec0ff972b0,tags/categories/app,mobile
2024-07-23 23:21:35,3774,5761bbad-6b78-485c-a1a2-15b42ccd5de0,main/tag/explore,desktop
2022-02-23 21:11:05,8025,717f4aa0-f6de-4c2d-86fc-9404b2d0a198,explore,mobile
2024-07-12 00:00:01,8370,4833bf8e-2142-464e-927e-077cd897169b,tag,mobile
2020-02-29 06:24:22,6808,0246bf96-ca26-4a53-acf3-7436eaf15871,wp-content,desktop
2022-01-20 23:04:30,4147,72d57a6c-f38f-4db7-ae55-79a85f921ee5,tag/blog,mobile
2023-07-10 11:00:27,6347,257eb536-c29a-4625-accc-b9459c42bda4,wp-content/posts/explore,mobile
2024-07-07 18:13:55,5562,8e8311ba-784d-4b49-a63f-f39312c37aa0,tags,desktop
2022-08-10 08:09:27,1253,78bf4ecf-285b-4cac-9707-db37006dec8d,blog/search,tablet
2024-01-01 17:53:09,9884,d40c1d28-60c2-47ef-9259-b51cee380b7e,app,mobile
2022-09-11 12:24:00,3843,f1dfb693-f7b0-4997-9463-9a4478ac96db,posts/blog,mobile
2024-09-19 16:32:22,18,810a2ae7-3d37-44ee-828f-0776b1e9fb02,main,tablet
2022-01-16 17:01:34,6874,23a8f135-59b4-4ec0-82eb-e3d93ec3c4f2,app/search/blog,tablet
2021-06-13 23:21:51,2242,16566da1-e703-40e9-9dd4-f250703807ac,blog/tags,mobile
2022-10-25 13:35:25,2407,9e7f687f-bf31-4b99-aaa3-73b570b39670,blog,desktop
2024-04-23 03:52:57,3639,70dfddba-0ac9-4bf6-aadc-955e59032529,category/list/wp-content,desktop
2025-01-07 01:12:43,881,779bde81-637d-4926-a6b0-efee641ccf61,posts/tags/posts,tablet
2023-02-09 19:00:39,9491,e5b7ea73-b3e1-4592-a3f1-fd00f829d67c,app/blog,tablet
2021-07-03 03:24:17,3514,b644252f-3f96-4ce8-b56d-2457b00b9058,blog,tablet
2021-08-04 21:48:05,5716,9ceb4912-18fa-4611-8472-9b1ffe01a1ff,search,desktop
2024-06-26 22:27:51,9158,d7f99da1-bfa3-408e-94d7-85801c52b6b6,posts/explore/category,tablet
2023-05-16 21:51:50,1965,6d9d565f-f541-4536-b284-72383aca4120,list/blog,desktop
2023-03-16 18:01:58,6753,046edd97-8a8f-488f-ae39-1f29256008f8,app/explore/app,tablet
2022-04-11 06:41:04,392,564c617f-5533-4ac1-baeb-33c6c0df7300,search/categories,mobile
2025-04-22 13:31:05,9363,43bd31fe-f02f-4ce6-acd8-a501c5f4f1c2,explore,mobile
2024-05-11 17:48:47,8634,cdd6dffe-37a3-4e0e-8c82-0a1915b3ebe8,main,mobile
2021-03-08 20:05:58,2162,09f71b29-bf72-4058-b25b-48837dd61f98,list/main,desktop
2020-01-12 00:30:30,394,b6284d6d-ab40-4042-b0a9-843405f486cb,category/posts/tag,tablet
2022-09-06 13:06:38,4371,05290289-3a0e-452b-ba5c-7aea4cea8b3c,explore/categories,mobile
2023-05-03 06:17:24,6214,59b6e569-47f8-438f-b228-22527599c776,wp-content/category/list,desktop
2021-09-04 05:38:21,3597,c3d45931-7f93-493c-86e8-2d829765adbe,category,desktop
2020-10-09 19:47:36,6853,2bbe5217-4052-46f7-9851-267fe2e08e23,app/main/tag,desktop
2022-06-17 10:47:11,5167,05120750-d391-4fd4-8a36-f6a11b8f6b22,blog/explore/app,desktop
2023-04-11 19:40:29,9334,2e2dfdd5-ede4-4112-b64d-646800022d88,app,tablet
2020-10-23 07:10:42,5913,a65a13a6-5b0f-47a1-9253-b0c76aa81d01,categories/blog,mobile
2021-07-16 10:21:40,5222,16a6c29f-e129-4e93-8a10-1ecb25572280,tag,mobile
2020-12-17 13:16:11,3805,86db2165-1ff7-4d0f-ab7a-112574eb678c,tag/blog/wp-content,tablet
2024-10-26 03:50:31,3060,f32c075a-3c90-42ce-adaa-9763e6e76194,posts,desktop
2024-03-25 10:21:33,1268,d207aaf5-5274-4eb5-8343-59adce9b3bf4,posts/search/main,desktop
2024-07-10 16:29:45,9729,ecc5ba21-bc0c-450c-98b2-65b6880bf625,categories/search,mobile
2021-07-11 07:11:49,3628,fb2d4d4b-edcf-4402-a185-3b8dabd2f4d0,list/category/categories,desktop
2020-06-22 13:29:35,4076,bab1b31a-60e1-41b6-badc-33e01075f188,explore/blog,desktop
2023-06-25 21:28:44,6919,5e8edc61-6ed5-4140-826b-20197bd06e36,explore,mobile
2022-12-22 12:32:16,3237,d7dd9576-c19a-4b03-97c5-96e278b3692b,blog,mobile
2020-07-05 04:36:55,2949,dc7dbaab-d40c-4ca0-ba3a-adbefff89d33,search,desktop
2025-05-05 21:04:59,1105,cea66200-f938-4ff3-b243-0ea271d5c20a,blog,tablet
2020-05-11 09:35:51,2554,64519fa4-5955-4ef9-8369-de9ba24fe924,app,desktop
2022-01-01 10:00:19,7812,bcf3d056-eeb6-4a5b-b8bd-1ce01dd84a79,posts/posts/categories,desktop
2020-10-15 04:43:03,9480,b0d8f3b0-74f7-49a8-9d39-214fd48cc0ea,list,tablet
2024-01-06 13:42:16,1120,6ee6483c-dca9-4d74-b072-c96b749f6ac4,tags/tags,desktop
2020-10-26 08:28:46,1538,2025e26f-2446-42b9-8bc0-bffa2a37e508,tags/tag,tablet
2022-12-20 15:01:40,3500,d477d8ca-6153-4669-8bdb-e4b9df90c2d2,wp-content/blog,mobile
2020-05-11 15:28:31,7473,5ee4d076-187a-4f57-a137-1bd4013cf805,wp-content/tags/category,mobile
2023-01-16 16:15:31,3973,f9a6a65e-2a91-4d3a-99e7-3b3d4bc56179,wp-content/category/tags,tablet
2021-07-02 19:38:03,6266,1a27b007-f723-4244-b9c1-c45969bdd51f,app/explore,desktop
2021-10-08 19:28:06,3087,9ec63f59-c8bf-4830-b51d-64b5864e75f2,search,mobile
2020-03-07 23:37:27,6219,34f99ae4-387b-477c-9a2d-e66e17ee932e,main,mobile
2021-04-21 22:06:23,8561,477008ca-4ec0-450d-9c87-2e6465912221,main/main,mobile
2020-03-04 03:19:24,1240,72616bb5-5df2-43e1-b86b-507cdf43161a,category,desktop
2020-12-29 13:52:15,4101,ac430252-cead-4e75-b69b-c1e778d98de6,explore,desktop
2020-10-20 00:47:47,5068,fa80a41d-a651-405c-8647-753cf67ea3b2,posts,tablet
2020-09-16 16:17:13,8,faf78cec-9f60-4fed-8e67-c3e054dce78d,tags/tag,tablet
2023-12-18 03:08:45,1216,ce5507af-186a-4c69-93bb-ab370e57dfac,explore/categories,tablet
2022-09-29 13:29:38,7515,7c8e1f4d-0f7b-4c19-b613-4a1eacb5b35b,explore/tag/explore,mobile
2024-06-11 10:14:19,7990,cbab3f78-6e18-44c5-9102-5118a97a2f3c,explore,desktop
2024-01-21 20:41:36,524,6b96007b-09b7-42dc-8e64-00a6f876f6a1,posts,tablet
2023-11-30 13:58:23,2269,87954d58-74f1-4ab2-b83d-a5c9483a0056,posts,tablet
2022-01-03 13:07:43,7810,73613fbb-0f84-45f3-82b6-0519885fadca,posts/app,tablet
2023-11-20 23:28:44,1446,6fbeb1a6-d422-4367-95af-5e1d1528ed6a,category/app,desktop
2025-02-19 19:12:31,3752,8b46e60a-1729-4666-91db-6abcf551638b,main,mobile
2022-08-08 08:12:27,3792,2639290e-5eca-4db4-a82b-92f98353b36d,main,tablet
2020-03-08 03:00:12,2898,d8fcdb80-6b1b-4687-a5db-6e07372409bb,main/tags/search,mobile
2022-09-14 04:09:49,5979,a061075a-6c79-4256-9601-619f6c953cca,category/tag/main,desktop
2024-12-26 11:57:05,9285,34d99c80-ad47-4dd7-bfc9-a9772d53c61e,app/app,mobile
2023-07-21 03:50:38,5382,0560c8d5-38ee-4853-93ee-d98d776876b0,main/wp-content/tags,mobile
2020-08-13 00:27:51,5057,8e05786c-030b-4184-b0df-2127d53ac5e9,list/category,desktop
2020-11-21 01:54:49,2185,493e0b9b-e0ed-4854-b0cb-793647bf9c22,search/explore/search,mobile
2023-11-26 17:37:51,7315,1569534c-621e-478d-a26f-b8ea2c6c773b,list/wp-content,desktop
2023-03-07 05:21:47,7355,54420f99-5501-4c81-9420-cec4d018bc38,tags/app/tag,tablet
2021-05-12 09:47:02,1993,c3800831-d608-4095-87aa-ef7eb21e261b,wp-content/tag,tablet
2022-07-26 13:23:31,5605,680dbaa6-7c84-459e-8368-170425103828,search,tablet
2022-01-12 12:48:18,6223,06ed3e00-24f4-4340-9898-1c0c9cefbd87,blog,mobile
2024-08-27 11:48:55,5839,c409ee97-703b-48b9-87b5-9f7626ec8815,blog/tag,desktop
2024-12-12 21:18:40,8299,ad9d3f98-c5ac-44f6-a1c4-7817e09c078c,explore,tablet
2023-03-09 23:51:11,5896,e8959f36-ef46-4b49-aeaf-8dadac8ac27e,tags,tablet
2020-02-21 04:03:29,1806,5b4ce47a-7841-4c1f-9cf0-995c8ebd28ac,main,desktop
2024-01-28 19:01:10,219,234fa2ec-1e79-4480-b873-153ec83d1dab,explore,mobile
